text,label
"Бастырғанда, бір аяқ тары болады.",1
"Біреуі барып, түлкіні шақырып келеді.",1
Түлкі келе сала: — Бұл тарыны үшеуімізге бөлуге болмайды.,1
"Үшке бөлгесін, бұл әрқайсымызға қаншадан тиеді дейсің.",1
"Онан да үшеуіміз жарысып, қай озғанымыз алайық, – дейді.",1
"— Мақұл! – деп, үшеуі бір жерге келіп, қатарласып тұрады.",1
"Түлкі: — Ал, кеттік! – деп, жөней бергенде, кене түлкінің башпайына жабысып, бірге кетеді.",1
"Түлкі өліп-өшіп, барынша жүгіріп келіп, қырманға отыра бергенде, кене: — Ай, сорлы, мені басып өлтіресің бе? – дейді.",1
"— Ой, сен қашан келдің? – дейді түлкі.",1
"— Сен бағана «Ал, кеттік! » дегенде-ақ мен келіп қалғамын! – дейді кене.",1
"Екеуі дауласып жатқанда, аузы-мұрны қан-қан болып, тасбақа келеді.",1
"Келе сала: — Ойбай, түлкі, мен бір бәле көріп келдім!",1
"Жаңа сендердің артыңнан екі қарагер аты бар, қара бүркіті бар және екі тазысы бар екі адам келіп, жаңағы қасыңдағы түлкі жолдасыңды тауып бер деп, менің аузы-мұрнымды қан қылды.",1
"Сонда да айтқаным жоқ, осы жаққа қарай келе жатыр, – дейді.",1
"Түлкі: — Айналайындар-ай, мені айта көрмеңдер!",1
"Мына тарыны екеуің тең бөліп ал, мен сендерге риза болайын.",1
"Олар келсе: «Білмейміз, қайда кеткенін» деңдер, – деп, тұра жөнеліпті.",1
"Сөйтіп, тарыны тасбақа мен кене бөліп алыпты.",1
"Қазақ халқының ұлттық ертегілері Қай заманда өткені белгісіз, Сағат есімді үрерге иті, сығарға биті жоқ, сіңірі шыққан қу кедей болыпты.",1
"Ол бірде аштықтан көзі қарайып, басы ауған жаққа қаңғалақтап келе жатыпты.",1
"Әбден қалжырап, ұйқы мендеген байғұс сәл тынығып алайын деп бір құмайт жерге жантая кетіпті.",1
Арқасына аяздай батқан жоқшылық ұйықтаса да қыр соңынан қалмаса керек.,1
"Түсінде де осы азаптан бас сауғалап, қашып келе жатса, алдынан сақалы белуарына түскен аппақ қудай қария шығады.",1
"Жарлының жолын кес-кестеп: – Оян! – депті. – Өзің жантайған құмайттың оң жағына қарай он қадам жүрсең, ескі жертөленің орны бар.",1
"Сол арадағы қираған ошақтың астын сынық сүйемдей қазсаң, Сүлеймен саудагердің былғары сақтияны табылар.",1
Сақтияның аузын ашып-жапқан сайын ішінен бір теңгелік алтын ділдә аласың.,1
"Енді қалған өміріңе бұйырған несібе осы қанағат қылсаң, қарның тояды, - дейді де ғайып болады.",1
"Жүрегі алып-ұшып, орнынан атып тұрған Сағат ұйықтаған жерінен оңға қарай он адым аттайды.",1
Опырылған жертөленің оқпандай орнына кезігеді.,1
"Құлаған ошақтың орнын тырналап қазып жатып: ― Осыдан шалдың айтқандары расқа шығып, бір ділдә тапсам – тойынып тамақ ішермін.",1
"Екі ділдә тапсам, дүние – ай, бала шағамның жүрегін жалғар едім.",1
"Егер үш ділдәға жетсе, әйеліме арнап көйлек сатып алар едім, - деп қиялдайды.",1
"Шалдың берген аяны айнымай келеді де, айтқан орыннан әмиян табылады.",1
"Бір ашса – бір ділдә, екі ашса – екі. . . .",1
"Әмиянды жүз ашқанда, үйіліп жатқан ділдәларды көзімен жей отырып, Қарақұмның қақа ортасынан хан сарайындай күмбезді үй салуды армандайды.",1
"Қарнының ашқанын да, балаларын да, бұл дүниеде әйелінің бар екенін де ұмытады.",1
"Көзіне қызылды-жасылды дүние елестеген Сағат мың, он мың, жүз мың, . . . , миллион рет ашамын дегенше, арада екі апта уақыт өтіпті.",1
"Өстіп отырғанда дүниеқоңыз сорлының жүрегі үзіліп, бұл дүниемен қош айтысқан деседі.",1
Қазақ халқының ұлттық ертегілері Ілгергі бір замандарда Жүзбай деген бір бай болыпты.,1
Оның Алпамыс деген бір ұлы бар еді.,1
Бір күндерде Жүзбайға телі жылқысына жау шабады.,1
"Жүзбай тұрып сонда баласына ақыл салып: — Ау, балам, мен болсам қартайдым, сен жылқыны қуып барып, жаудан кек алуға шамаң бар ма? – дейді.",1
"Сонда алты жасар Алпамыс бала да болса батыр болған соң, жылқысын шауып кеткеніне шамданып, өзінің Байшұбарын ұстап мініп, Байшұбарды қамшымен ұрып, ешкіммен сөйлеспей, жылқы соңынан жөней берді.",1
"Алпамыстың аттанғанын қалмақтың ханы түсінде көріп, ел-жұртын жиып алып, көрген түсін халқына баян қылды:Мен бір бүгін түс көрдім,Көп қиындық іс көрдім.",1
"Заманым қағынды,Қағындыдай не қылды?",1
"Қауса бұқыра бура боп,Қарсы қарап шабынды.",1
"Тұлымдымды тұл қылып,Айдарлымды құл қылып,Солқылдаған мырзамдыТабанға салып жүн қылды,Қамшымен ұрып жон қылды, – деп, жұрт ақсақалдарына айтады.",1
"Сонда тұрып ақсақалдар патшаның түсін былай жориды: — Жүзбайдың баласы алты жасар Алпамыс келіп, осы жұртты алар, – дейді.",1
"Патша: «Сол Алпамыс осында келмей тұрып, Алпамысты қолға түсіріп алып келуші талапкер бар ма? » – деп, халқына жар салады.",1
"Сонда бір кемпір патшаға келіп: — Маған бір отау тігіп, қырық қыз жиып бер.",1
"Алпамысты қолға түсірейік, – дейді.",1
"Патша мұнысын мақұл көріп, айтқанының бәрін дайын қылады.",1
"Кемпір қырық қыздың қолына қырық кесе арақ-шарап беріп, қырық отауға алып барып отырғызады.",1
Кемпір Алпамыстың келетін жолын барып тосады.,1
Сол уақытта Алпамыс келе жатыр еді.,1
"Алпамыстың аты кемпірді біліп, жүрмей тұрып алады.",1
Алпамыстың ашуы келіп Байшұбарды ұра бастайды.,1
Байшұбар жүрмей тізерлеп жата қалады.,1
"Қасына кемпір келіп: — Әй, балам, атың жүрмесе, шаршаған шығар, сенің жолыңа қарап, қырық қыз күні-түні күтуде.",1
"Тезірек бар, – дейді.",1
"Алпамыс «қыз» деген сөзді естіген соң, атын басына бір теуіп, тастап жүре береді.",1
"Келіп отауға кірсе, қырық қыз отыр екен.",1
Қолдарында бір-бір кесе арақ-шарап бар.,1
"Қыздар әрқайсысы кезек-кезек назданып, Алпамысқа арақ-шарап беріп, әбден мас қылады.",1
Алпамыс мас болып жығылады.,1
Қырық қыз оны көтеріп барып зынданға салады.,1
Атын патшаға апарып береді.,1
Алпамыс зынданда бірнеше күн жата береді.,1
Бір күні Алпамыстың төбесінен бір топ қаз ұшып бара жатыр екен.,1
"Қаздарды Алпамыс шақырып еді, олар қасына ұшып келді.",1
"Сол уақытта қаздар: — Кімсің, не қылып жатқан адамсың? – деп сұрайды.",1
"Алпамыс: — Мен Алпамыспын, – дейді.",1
"Қаздар: — Алпамыс болсаң, жатқаныңнан тұрма! – деп кете барады.",1
"Ең соңында бір байғұс қаз кетіп бара жатыр екен, соны шақырады, қаз келіп: — Не дейсің? – дейді.",1
"Қараса, қаздың бір көзі соқыр екен.",1
"— Ай, қаз, көзіңе не болған? – дейді.",1
Қаз: — Жас кезімде анамды бір мерген атып алыпты.,1
"Жетім сорлы көп қазға келсем, ештеңе жегізбей, мені жетімсініп, көзімді шұқып шығарды, – дейді.",1
"«Аузы күйген үріп ішер» дегендей көп қаздан қалыс, жеке ұшамын.",1
Жалғыз көзден айырылып өлейін бе? – депті.,1
Сонда Алпамыс: — Сенің қанатыңның астына хат жазайын.,1
Сен Қоғалы барып қон!,1
"Менің қарындасым Қарлығаш сонда құс салып жүрген шығар, құсы сені ілер.",1
"Қанатыңдағы хатты көріп, сені өлтірмес, – дейді.",1
"— Егер де ауылдардың төбесінен өте қалсаң, дауысыңды шығарма, – дейді.",1
Қаз осы Алпамыстың айтқан сөзімен ұшып кете береді.,1
"Ұшып бара жатып, баяғы Алпамыстың насихаттап айтқаны есінен шығып кетіп, бір ауылдың төбесінен өтіп бара жатып «қаңқ» етеді.",1
Ол ауылдағы бір ауырған адамға қаздың еті керек деп тәуіп айтқан екен.,1
"Қазды қай жақтан табамыз деп отырған соң, үйдің иесі әлгі қазды атып алды.",1
"Бауыздайын деп жатқанда, қанатының астындағы хатты оқып көріп, жаралы қазды қоя береді.",1
Қаз ұшып Қоғалы көлге келіп қонады.,1
"Алпамыстың баласы басқа бір баланың қаздың қанатымен ойнап жүргенін көріп: — Маған да қанат тауып бер, – дейді тәтесі Қарлығашқа.",1
"Қарлығаш баланың тілін алып, Қоғалы көлге барып, баяғы жалғыз қазды ілдіреді.",1
"Ұсталған қаз тулағанда, қанатындағы хат ұшып түседі.",1
"Қарлығаш ағасының сәлемін оқығасын, қолындағы сұңқарды құсқа салмай, көзінің жасы ат жалын жуып, елге қайтады.",1
"Қарлығаш үйіне бармай, жылаған бойымен, Қарабай деген бір досым бар еді, соған хабарлайын деп келе жатады.",1
"Келе жатқан Қарлығашты көріп, Қарабай отын астына жасырынып калады.",1
"«Маған бір жұмыспен келе жатыр ғой», деп ойлайды.",1
Қарлығаш келе: — Қарабай қайда?,1
"Алпамыстан хат келді, – деп дауыстайды.",1
"Қарабай отын астынан шығып, Қарлығаштың қолындағы хатты оқып, жылап: «Мен іздеп барамын», – деп, дереу он түйеге азық арттырып, қырық құлаш жібек арқан алып, бірнеше күн жол жүріп, Алпамыс жатқан зынданның басына келеді.",1
"«Алпамыс, қайдасың? » – деп шақырып еді, ешбір дыбыс бермеді.",1
"Қарабай досы: «Егер тірі болса, дыбыс берер еді-ау, өлген шығар», – деп, зар жылап отырып алады.",1
Көзінің жасы зынданда ұйықтап жатқан Алпамыстың бетіне тамады.,1
«Бұл немене? » – деп Алпамыс шошып оянады.,1
"Көзін ашып қараса, досы Қарабай зынданның басына келіп, көзінің жасын көл қылып, сақалын су қылып жылап отыр.",1
Алпамыс досын танып: — Аман-есенсің бе? – деп хал сұрайды.,1
"Қарабай досына тамақ беріп қуаттандырып, қырық құлаш жібек арқанды салып, арқаннан ұстатып, зынданның жарым ортасына келгенде, Алпамысқа: «Бұл Қарабай досым кемпірдің асы, келіннің тойында әзіл сөз қылып, құдықта өлейін деп жатқанынан тірілтіп алмадым ба деп бетіме салық қылар» деген ой келіп: «Өлсем өз жайыма өлейін», – деп жібек арқанды қос кездікпен кесіп жібереді де зындан түбіне түседі.",1
"Қарабай арқаны үзіліп, досын шығаруға лажы болмай зарлап, жылап зындан басында жын ұрған адамдай құлап түседі.",1
"Бір уақытта есі келіп, еліне қайтады.",1
Қалмақ ханының қой жайып жүрген бір қойшысы бар еді.,1
Бағып жүрген қойларының ішінде хан қызының бір коңырау тағып қойған серкесі бар екен.,1
"Сол серке Алпамыс жатқан зынданның қасында секіріп жүріп, абайсызда Алпамыс жатқан зынданға түсіп кетеді.",1
Алпамыс ұстап жібермейді.,1
"Қойшының ашуы келіп: — Серкені шығар, егер шығармасаң, қазандай қара таспен ұрып өлтіремін, – дейді.",1
"Алпамыс: — Ұрсаң ұр, бірақ бермеймін, – дейді.",1
Қойшы таспен ұра бастайды.,1
Алпамыс ұрған тасын қайтадан өзіне лақтырып жібере береді.,1
"Ақыры қойшы жалынады: — Егер серкені бермесең, мені патшаның қызы өлтіреді, бере көр, – деп тұрып алады.",1
"Сонда Алпамыс: — Күніне бір қойдан беріп тұрасың ба, серкеңді жіберейін, – дейді.",1
"Қойшы мақұл деп, күніне бір қойдан бермекші болады.",1
"Қойшы осы уәдесімен күнде бір қойды Алпамысқа бере-бере, ақыры қойдың бәрін тауысады.",1
Баяғы патшаның қызының серкесін де Алпамысқа береді.,1
"Сонда тұрып қойшы: — Мен енді қайтемін, өлетұғын болдым, – дейді.",1
"— Қайғы жеме, қойшы, – деп, бір сыбызғыны қойшыға беріп, осы сыбызғыны кешке таман бір шалғын ішінде тарт, даусын патшаның қызы естіп келер.",1
"Сонда мұны кім істеді десе, табаныңды тіліп тұз құйса да айтпа, – дейді.",1
"Егер қоймай жалынса - айтарсың, баяғы зындандағы адам жасады дерсің, – дейді.",1
Қойшы Алпамыстың айтқанындай сыбызғы тартады.,1
Бұл сыбызғының даусымен ханның қызы келіп: «Мұны қайдан алдың? » – дейді.,1
Қойшы айтпайды.,1
Табанын тіліп тұз құяды.,1
Онда да айтпайды.,1
Ақыры қыз жалынады.,1
Қойшы кім істегенін айтады.,1
"Қыз тұрып: «Соған мені алып бар», – дейді.",1
"Қойшы: «Менің аяғым жүруге жарамайды», – деп отырып алады.",1
"Әбден лажы құрыған қыз қойшыны мойнына мінгізіп, құдыққа әкеледі.",1
"Құдыққа келген соң, Алпамыс пен қыз бір-біріне ғашық болады.",1
"Қыз: — Саған мен тиемін, бірақ сені қалай шығаруға болады? – дейді.",1
Алпамыс: — Менің атым қайда? – дейді.,1
— Атың патшаның қолында.,1
"— Ендеше, сен ол атты мінемін деп ал да қоя бер, бір жаман диуананың киімін киіп алып, патшаның алдына бар.",1
"Сол уақытта ат мына белбеуді көрсе, оқыранады.",1
"Сосын патша сені танып оқыранды деп, сенен сұрар, «бұл атты бағып бер, ақша беремін» дер.",1
"Сонда сен ақшаның керегі жоқ, мен әшейін-ақ бағайын деп айтарсың, – дейді.",1
"Қыз Алпамыс айтқандай, жаман киім киіп, патшаның алдына келеді.",1
Ат оқыранып қоя береді.,1
Қыз Алпамыстың айтқанының бәрін айтады.,1
"Сонда патша өзінің қызы екенін байқамай: «Бақсаң бақ», – деп, атты қолына береді.",1
Қыз атты шешіп қоя береді.,1
Ат шауып отырып тікеден-тіке Алпамыс жатқан құдыққа келеді.,1
"Келіп көзінің жасын мөлт-мөлт еткізіп, құдықтың жанында тұрады.",1
"Алпамыс атына қарап: — Мені мына шұқырдан шығару үшін құйрығыңды шұқырға салбырат, – деп түсіндіріп, атының құйрығынан ұстап құдықтан шығады да кешке таман қыз, қойшы үшеуі қосылып, қалмаққа келіп тиіп, жау шапқандай қылып, патшаны орнында өлтіріп, барлық малдарын жинап алып, үшеуі айдап жүре береді.",1
Он күншілік жол жүріп еліне жетеді.,1
Ханс Кристиан Андерсен Баяғыда көрші үйде екі бала тұратын: ұл Кай және қыз Герда.,1
"Бір қыста олар терезенің жанында отырып, сыртта бұралған қар түйіршіктерін тамашалады. -Қызық,-деді Кай ойланып,-олардың ханшайымы бар ма?",1
"«Әрине», - деп әжесі басын изеді.",1
"«Түнде ол қар арбасымен көшеде ұшып, терезелерге қарайды.",1
Содан кейін әйнекте мұз үлгілері пайда болады.,1
"Келесі күні балалар қайтадан терезенің жанында ойнап жатқанда, Кай кенет айқайлады: -Ай, көзіме, сосын жүрегіме бірдеңе шаншып кетті!",1
Бұл Қар ханшайымының жүрегін мұзға айналдыратын мұз айнасының сынығы екенін бейшара бала әлі білмеген.,1
Қар ханшайымы Бір күні балалар алаңға ойнауға кетті.,1
Қызықтың ортасында кенеттен үлкен ақ шана пайда болды.,1
Кай оларға шана байлап жатқанда ешкімнің көзін жұмып үлгермеді.,1
"Шанада отырған Қар ханшайымы, өзі де күлді де, Каймен бірге мұз сарайына қарай жүгірді.",1
"Сиқырлы Кай Герданы да, әжесін де ұмытты: оның жүрегі мұзға айналды.",1
Қар ханшайымы Бірақ Герда Кайды ұмытпады.,1
"Ол оны іздеуге шықты: қайыққа мініп, көзі қайда қараса, жүзіп кетті.",1
Көп ұзамай қайық таңғажайып баққа бұрылды.,1
Герданың алдынан бір сиқыршы шықты: - Қандай сүйкімді қыз!,1
Кай көрдіңіз бе?,1
"— деп сұрады Герда. - Жоқ, көрген жоқпын.",1
Саған Кай не үшін керек?,1
"Қал, біз сенімен жақсы өмір сүреміз!",1
Сиқыршы Гердаға ертегілерді айта алатын таңғажайып гүлдері бар сиқырлы бақты көрсетті.,1
"Ол жерде күн әрқашан жарқырап тұрды және өте әдемі болды, бірақ Герда Кайды іздей бастады.",1
"Қар ханшайымы Жолда ол кәрі қарғаны кездестірді. -Мен Кайды көрдім,-деді қарға маңызды үнмен.",1
Ол қазір ханшайыммен бірге тұрады!,1
Ал Герда сарайға кетті.,1
Бірақ Кай емес екені белгілі болды!,1
Ол ханшайым мен ханзадаға өз тарихын айтып берді.,1
"«Әй, бейшара! » - деп айқайлады ханшайым. - Біз саған көмектесеміз.",1
"Қайды тез тауып алу үшін Герда тамақтандырды, жылы киімдер мен алтын арба берді.",1
Қар ханшайымы Бірақ содан кейін бақытсыздық болды: қарақшылар ормандағы бай күймеге шабуыл жасады.,1
Герда түнде көзін жұмады.,1
"Екі көгершін оған Қар ханшайымының шанасын көргендерін, оның ішінде Кай отырғанын айтты.",1
"«Ол оны Лапландияға апарған болуы керек», - деді көгершіндер.",1
"Бастықтың кішкентай қарақшы қызы Герданың өзімен бірге қалуын қалады, бірақ оның қайғылы оқиғасын білгенде ол қатты әсер етті, ол Герданы жіберіп, сүйікті бұғысына қызды Лапландияға алып кетуді бұйырды.",1
Бұғы күндіз-түні жүгірді.,1
Ол қардың арасында Қар ханшайымының мұз сарайы пайда болған кезде әбден таусылды.,1
Қар ханшайымы Герда абайлап ішке кірді.,1
"Қар ханшайымы мұз тағына отырды, ал Кай оның аяғында мұзбен ойнады.",1
"Ол Герданы танымады, оның жүрегінде ештеңе дірілдеген жоқ, өйткені ол мұз болды!",1
Сонда Герда оны құшақтап жылап жіберді.,1
"Қар ханшайымы Оның көз жасы ыстық болғаны сонша, Кайдың мұздай жүрегін ерітіп жіберді.",1
«Герда! » - деді ол оянғандай.,1
"«Кай, қымбаттым Кай! » - деп Герда дем алды. -Мені таныдың ба!",1
Сиқырлықтың соңы!,1
Енді олар Қар ханшайымынан қорықпады.,1
"Кай мен Герда үйлеріне оралып, бұрынғыдай көңілді және тату өмір сүрді.",1
Қазақ халқының ұлттық ертегілері Бұрынғы өткен заманда бір патша болған екен.,1
Оның әрбір тәртібін халқы екі етпей уақытымен орындап тұрады екен.,1
Бір күні бұл патша: «Менің әрқашан халық пайдасына еткен әмірім орнына нақпа-нақ келіп тұрады және халқым да мені жақсы көреді.,1
Сондықтан да мен олардың пайдасын ойлаймын.,1
Енді мен осы халқыма зиянды бір әмір таратайын.,1
"Халқым тыңдап, орнына келтірер ме екен?",1
"Жоқ, келтірмес пе екен? » - деп ойлап уәзірлеріне: - Халыққа тегіс хабарландырыңдар: «Ешкім басына пайда қылмасын! » - деп, әмір қылады.",1
"Бұдан соң уәзірлер бұл әмірді халыққа естіртіп болып, патшаға: - Халқыңыз әміріңізді нақпа-нақ айтқаныңыздай орнына келтіретін болды, - дейді.",1
Патша уәзірлеріне еш жауап айтпайды.,1
"Түн болған соң үстіне бөтен, ескі киім киіп, әмірінің қалай орындалғанын көру үшін көшеде жүрсе, шеттегі бір үйде шам жанып тұр екен.",1
"Патша қайыр сұраған кісі болып, шам жанып тұрған үйге келсе, үйдің ішінде бір етікші етік тігіп отыр екен.",1
"Етікші қайыршыны көріп тұра келіп, бір кішкене нан береді.",1
Сонда қайыршы: Сен патшаның әмірін тұтпаған не қылған адамсың?,1
"«Ешкім басына пайда қылмасын және шам да жақпасын», - дегені қайда? - дейді.",1
Сонда етікші: «Сенің онда не жұмысың бар?,1
Сондай әмір қылып отырған патша да ақымақ.,1
"Себебі, мен жарлы адаммын.",1
"Күнде төрт теңге пайда қыламын да, төрт теңге зиян қыламын.",1
"Міне, мен сонымен күн көріп отырмын.",1
"Патша ақылды болса, осыны білер еді», - дейді.",1
"Патша бұған жауап қайтармастан үйіне келеді де, ақылды төрт уәзірін шақырып алып: Сіздерді басқалардан ақылы көп деп, өзіме уәзір қылып едім.",1
Енді менің сіздерден сұрайтын сауалым бар.,1
"Күніне төрт сом пайда, төрт сом зиян қыламын.",1
Сол пайдам мен зияным не?,1
Үш күн ішінде соны табыңдар.,1
"Таба алмасаңдар, бастарыңды аламын!",1
"Өздерің таппасаңдар да табатын кісі тапсаңдар, жазадан құтыласыңдар! - депті.",1
"Уәзірлер үш күннің ішінде өздері де шеше алмай және табатын кісі де таба алмаған соң, енді патшаға көрінбей, қашпақшы болып жүргенде, баяғы етікші уәзірлерге келіп: - Мен патшаның сұраған сауалын тапсам, сіздер маған не берер едіңіздер? - дейді.",1
Уәзірлер төрт мың ділда бермекші болады.,1
"Етікші уәзірлерден төрт мың ділданы санап алып, олармен бірге патшаға барады да: - Тақсыр, мен етік тігіп, әр күні төрт сом пайда, төрт сом зиян қылам.",1
Ол былай: бір сомды қарызға беремін.,1
"Бір сомды ескі қарызымды төлеуге беремін, бір сомды құдыққа тастаймын, бір сомды әйеліммен екеумізге жұмсаймын, - депті.",1
"Сонда патша: - Әйеліңмен екеуіңе жұмсалған ақшаға бәріміз де түсінеміз, қалған үш сомның жұмсалған орнын анықтап түсіндір, - депті.",1
"Бұл сөзге етікші былайша жауап қайырыпты: - «Бір сомды қарызға беремін», - дегенім: «Қартайғанда өзімді асырар», - деп балама беремін.",1
«Бір сомды ескі қарызыма беремін» - дегенім: өзімді жасымда асыраған кәрі әкем мен шешеме беремін.,1
"«Енді бір сомды құдыққа тастаймын» - дегенім: күйеуіне тұрмай, қайтып келіп отырған қызым бар, соған беремін дегенім, - депті.",1
"Сонда патша: «Бұл етікші ақылды адам екен», - деп, өзіне уәзір қылған екен.",1
"Қазақ халқының ұлттық ертегілері Бұрынғы өткен заманда бір жігіт аңға шығып, құс салып жүреді екен.",1
Бір күні биік бір тасқа келіп отырған көк құсты көреді.,1
Құстың қасына жақындап барады.,1
"Бірақ, құс ұшпайды.",1
"«Бұл не қылған құс? » деген оймен ұстап алып қараса, оның қанат, құйрығы жұлынған екен.",1
"Көк құсқа рақымы түсіп, жігіт оны үйдегі атасына апарып көрсетеді.",1
"Атасы құсқа қарап отырады да: — Балам, бұл құсты он бес күн бақ.",1
"Сонан соң қалаған жағына ұшырып жібер, – дейді.",1
"Жігіт атасының айтқанын істеп, құсты он бес күн бағады.",1
"Осы күндердің ішінде құсқа жаңадан құйрық, қанат шығады.",1
"Он бесінші күні жігіт: — Қалаған жағыңа ұшып кете бер, – деп, құсты қоя береді.",1
— Маған жасаған жақсылығың үшін рақмет.,1
"Егер басыңа бір қиыншылық түссе, мені тауып ал, мен пәлен жерде тұрамын, – деп, көк құс мекен-жайын айтып, алғысын білдіріп ұшып кетеді.",1
"— Жақсы, керек уақытта тауып алармын, – деп, жігіт қала береді.",1
"— Қош, жігіт! – дейді де көк құс көкке көтеріліп, көзден ғайып болады.",1
"Біраз уақыт өткенде, жігіттің атасы да, анасы да қайтыс болады.",1
"Өзі малдан, бақтан айырылады.",1
"Киюге көйлек, ішуте тамақ таппай қалады.",1
Енді ол баяғы көк құсты іздеуге мәжбүр болады.,1
"Бірнеше күн жол жүргеннен кейін, оның алдынан бір адам шығады.",1
Жігітке жолаушы: — Қайда бара жатырсың? – дейді.,1
— Көк құс деген досым бар еді.,1
Соны іздеп бара жатырмын.,1
Оның ауылы қай жерде екенін білмейсің бе? – деп жігіт сұрайды.,1
"— Білемін, ауылы ұзақ емес.",1
Оны не қыласың?,1
"— Малдан, бақыттан айырылдым.",1
Ол досым еді.,1
Көмек сұрайын деп бара жатырмын.,1
"— Олай болса, көк құстың үйіне барғанда, үлкен бір сандыққа салынған кішкене көк қобдишасы бар, соны сұра.",1
"Соны алсаң – бақытты да, бай да боласың.",1
"— Жақсы, – деп, жігіт жолаушыға алғысын айтып, жолын жалғастырады.",1
Ертеңіне жігіт досының аулына жетеді.,1
Көк құс іздеп келген досын әбден сыйлап күтеді.,1
"Киіндіріп, тойындырды.",1
Жігіт досының үйінде біраз уақыт болады.,1
Қайтатын мезгіл жеткенде: — Алыс жерден арып-талып келген екенсің.,1
"Не бұйымтайың бар, достым? – дейді көк құс.",1
"— Мен сенен мал да, жан да сұрамаймын.",1
"Тек қана үлкен сандығыңның ішіндегі кішкене көк қобдишаңды берсең болды, – дейді.",1
"— Менің көк қобдишамның барын қайдан білдің, біреу айтты ма?",1
"— Жоқ, ешкім айтқан жоқ.",1
"Өзім білдім, – деп, жол-жөнекей кездескен жолаушы туралы айтпайды.",1
"— Қимас досым едің, берейін.",1
"Бірақ, қобдишаны үйіңе жеткенше ашпа.",1
"— Жақсы, – деп, көк қобдишаны қолтығына қысып, жігіт еліне қайтады.",1
Бірнеше күн жол жүргеннен кейін шыдамы таусылған ол: — Бұл қобдишаның ішінде не бар екен? – деп ашып көреді.,1
Сол кезде ішінен пыр етіп екі кептер ұшып кетеді.,1
"Жігіт ізінен қуып жүріп, біреуін ұстап алады.",1
"Енді екіншісін ұстай бергенде, алдынан көкжал арлан бөрі шыға келіп, жігітті басып озады да шап беріп кептерді ұстап алады.",1
Сонда жігіт бөріге жалынып: — Досымнан сұрап алып келе жатыр едім.,1
"Кептерімді өзіме қайтарып бер, – дейді.",1
"— Кептеріңді өзіңе қайтарып берер болсам, бір жылдан кейін өзіңді жеймін, – дейді бөрі айбаттанып.",1
"— Өзімді жесең де досымнан алған кептерімді жеме, қайырып бер, – дейді жігіт.",1
"— Жақсы, уәдеңде тұр!",1
"Бір жылдан кейін ораламын, – дейді де бөрі кептерді қайтарып беріп, жөніне кетеді.",1
"Жігіт кептерді қобдишаға салып, бірнеше күн жол жүреді.",1
"Үйіне келіп, сандықты ашады.",1
"Екі кептер екі жаққа ұшып барып, үйдің екі есігіне қонады.",1
"Сәлден соң үйдің іші құлпырып, өзінен-өзі неше түрлі тағамдар пайда болады.",1
Осы күннен бастап жігіт байи бастайды.,1
"Күн артынан күн, ай артынан ай өтеді.",1
Баяғы бөрінің келетін уақыты жетеді.,1
"— Бүгін келіп жейді ғой, – деп, жігіт қорқып жатқан кезінде, біреу келіп, екі иығынан көтере аспанға алып ұшады.",1
Біраздан соң тарс етіп атылған мылтықтың дауысы естіледі.,1
"Қатты қорқып қалған жігіт сөйлей алмай, тілі күрмеліп қалады.",1
"Бір уақытта есін жиып, өз-өзіне келген ол көзін ашып қараса, қарсы алдында баяғы көк құс отыр екен.",1
"— Досым бола тұрып, мені неге мұнша қорқыттың? – дейді жігіт көк құсқа.",1
"Сонда құс: — Достым, мені дұрыс түсінбедің.",1
"Мен сені қорқытқан жоқпын, достық жасадым, – деп әңгімесін бастайды.",1
— Өткенде кездескен көкжал бөрі сиқыршы ағам еді.,1
"Баяғыда менің қанат, құйрығымды жұлып, елсіз жерге тастап кеткен де сол болатын.",1
Сол кезде сен мені тауып алдың.,1
"Он бес күн бағып, күшіме келтірдің.",1
"Қанат, құйрығымды жетілдірдің.",1
Достық көмек көрсеттің.,1
"Мен де саған достығымды білдіріп, ешкімге бермей жүрген қобдишамды бердім.",1
"Бірақ, әзәзіл ағам арамызға қыстырылды.",1
Ол өмір бойы мені күндеп келеді.,1
Жолын тауып маған жаманшылық жасайды да жүреді.,1
"Менің саған сол қобдишамды бергенімді біліп қойып, кептердің ең болмаса біреуін алып қалмақ болған.",1
"Ал, ол ғажайып кептерлер бір-бірінсіз күшінен айырылар еді.",1
"Сонан соң ол екеуіміздің жақын достығымызды сезіп, сені өлтірмек болды.",1
"Осы ойын біліп, мен сені құтқарып қалуға асықтым.",1
"Орманда аң аулап жүрген аңшыларды іздеп тауып, ағамның ізіне салдым.",1
"Бірақ, олардың дер кезінде үлгермейтінін сезіп, енді жалмайын деп тұрған жерінен ұшып келіп, сені аспанға ала ұшқаным - сол.",1
"Егер осы кезде қатты шошытып алсам, кешіре гөр, – дейді сөзін аяқтап.",1
"— Жоқ, о не дегенің?",1
"Қайта, мен саған үлкен алғысымды айтпақпын.",1
"Сен болмағанда, менің өмірім әлдеқалай болар еді.",1
"Осындай жақын дос тапқаныма өте қуаныштымын, – деп алғысын білдіреді.",1
"— Достым, енді ағаңмен не болғанын айта қойшы? – деп сұрайды.",1
"— Мен сені аспанға көтеріп кеткен кезде, аңшылар да келіп жетіп, оны ұстап алып кетті.",1
"Енді маған ешқашан да жаманшылық жасай қоймас, — деп көк құс жауап береді.",1
Осы күннен бастап екі дос бақытты ғұмыр кешіпті.,1
